"Date","Price","Open","High","Low","Vol.","Change %"
"02/20/2009","314.9974","315.3190","315.5670","305.7450","","-0.92%"
"02/19/2009","317.9137","309.7180","318.1910","305.5850","","3.63%"
"02/18/2009","306.7740","312.4490","314.3070","306.2660","","-2.06%"
"02/17/2009","313.2203","327.2680","328.4120","312.4930","","-6.18%"
"02/13/2009","333.8669","338.5360","339.9000","332.0370","","-0.99%"
"02/12/2009","337.2206","339.6140","341.5740","333.9940","","0.84%"
"02/11/2009","334.4278","340.2260","343.1830","333.2460","","-0.30%"
"02/10/2009","335.4336","345.1120","353.9580","334.8050","","-1.76%"
"02/09/2009","341.4447","339.5140","351.8950","339.4350","","1.04%"
"02/06/2009","337.9163","336.6600","345.1470","329.0170","","0.84%"
"02/05/2009","335.1140","328.2690","335.3050","325.4560","","2.09%"
"02/04/2009","328.2429","327.8900","334.6310","326.2560","","0.00%"
"02/03/2009","328.2554","329.3700","330.4640","325.5170","","0.32%"
"02/02/2009","327.2232","332.9540","333.9980","326.1690","","-2.67%"
"01/30/2009","336.2046","337.5380","344.7410","333.6350","","0.20%"
"01/29/2009","335.5317","334.0490","338.2240","328.7950","","-0.46%"
"01/28/2009","337.0755","334.5960","342.4900","330.7900","","1.48%"
"01/27/2009","332.1448","355.3320","357.1860","331.7070","","-5.24%"
"01/26/2009","350.5147","346.9040","362.9000","346.6510","","0.00%"
"01/23/2009","350.5117","331.7570","352.8270","329.4260","","3.84%"
"01/22/2009","337.5453","342.9120","346.1010","325.8730","","-0.55%"
"01/21/2009","339.4031","329.4000","339.6420","327.8840","","2.60%"
"01/20/2009","330.7908","328.3000","343.4580","326.0990","","-3.59%"
"01/16/2009","343.1000","346.8450","351.2690","340.3200","","-0.27%"
"01/15/2009","344.0324","342.5430","351.3150","332.6010","","-0.47%"
"01/14/2009","345.6686","353.1560","354.4290","337.8050","","0.07%"
"01/13/2009","345.4429","335.7620","350.4290","335.5740","","2.47%"
"01/12/2009","337.1287","348.7030","348.7030","336.5620","","-3.57%"
"01/09/2009","349.6141","354.2390","368.2870","342.3570","","0.66%"
"01/08/2009","347.3234","355.0090","358.6960","343.1780","","-1.12%"
"01/07/2009","351.2519","377.2430","379.4110","350.4040","","-6.84%"
"01/06/2009","377.0462","372.4570","383.8440","372.1450","","1.54%"
"01/05/2009","371.3274","358.7810","373.0700","355.5150","","3.43%"
"01/02/2009","359.0214","338.3540","359.5820","335.0340","","2.86%"
"12/31/2008","349.0380","321.7960","351.6420","316.1050","","7.45%"
"12/30/2008","324.8461","325.6280","326.9840","318.8380","","-0.71%"
"12/29/2008","327.1629","327.5190","340.3710","318.4660","","2.88%"
"12/26/2008","318.0063","312.3380","318.6660","309.0910","","3.05%"
"12/24/2008","308.5822","322.6560","322.6620","307.8400","","-4.24%"
"12/23/2008","322.2619","321.3600","326.7080","315.4930","","-0.61%"
"12/22/2008","324.2261","333.9130","337.5580","323.7880","","-2.84%"
"12/19/2008","333.7075","333.7075","333.7075","333.7075","","-0.04%"
"12/18/2008","333.8244","333.8244","333.8244","333.8244","","-3.35%"
"12/17/2008","345.3830","359.1970","362.5900","344.5980","","-1.73%"
"12/16/2008","351.4746","352.9710","361.1300","348.0020","","-0.19%"
"12/15/2008","352.1319","358.8430","375.3490","351.7750","","-1.24%"
"12/12/2008","356.5612","353.6090","361.5930","342.1530","","-1.86%"
"12/11/2008","363.3199","342.7860","368.3510","342.6420","","6.79%"
"12/10/2008","340.2347","336.5500","351.4610","331.6360","","2.86%"
"12/09/2008","330.7784","335.9580","340.9290","330.1400","","-1.59%"
"12/08/2008","336.1199","331.2130","340.3160","327.2290","","5.70%"
"12/05/2008","317.9964","333.1970","336.3010","317.1300","","-4.84%"
"12/04/2008","334.1706","347.4800","351.8730","333.6430","","-4.94%"
"12/03/2008","351.5408","356.3730","357.7580","349.2620","","-0.89%"
"12/02/2008","354.7006","359.0220","370.4070","354.2720","","-3.03%"
"12/01/2008","365.7910","382.1890","382.3420","365.2280","","-6.36%"
"11/28/2008","390.6464","387.2810","396.0530","376.8300","","-0.92%"
"11/26/2008","394.2711","378.3090","395.5080","376.2240","","4.69%"
"11/25/2008","376.6154","387.0630","392.3500","375.6080","","-4.40%"
"11/24/2008","393.9353","365.6280","396.9770","365.6280","","6.93%"
"11/21/2008","368.3877","366.5190","373.8100","362.9470","","0.55%"
"11/20/2008","366.3865","384.0450","384.3420","365.7910","","-5.76%"
"11/19/2008","388.7808","387.6280","397.1730","386.3260","","-0.71%"
"11/18/2008","391.5751","391.7560","400.1460","390.1770","","-1.11%"
"11/17/2008","395.9891","401.4920","412.8010","395.3900","","-2.28%"
"11/14/2008","405.2235","408.1350","414.2030","399.5640","","-1.23%"
"11/13/2008","410.2793","398.4250","412.9470","395.0390","","2.31%"
"11/12/2008","400.9972","412.2720","414.6420","400.1170","","-3.34%"
"11/11/2008","414.8619","424.2810","425.6060","408.6460","","-3.83%"
"11/10/2008","431.3689","435.7830","446.2330","418.7730","","2.61%"
"11/07/2008","420.3872","425.1360","429.9300","418.2060","","0.34%"
"11/06/2008","418.9466","435.2200","442.1150","415.3230","","-5.33%"
"11/05/2008","442.5133","453.4620","463.5080","440.3060","","-5.30%"
"11/04/2008","467.2566","427.5300","475.1120","425.8280","","7.48%"
"11/03/2008","434.7340","447.6640","452.1170","434.6660","","-3.28%"
"10/31/2008","449.4610","435.2030","452.5090","427.0120","","1.96%"
"10/30/2008","440.8016","462.3340","462.6170","432.7170","","-2.97%"
"10/29/2008","454.2739","434.3660","461.0420","432.0560","","6.78%"
"10/28/2008","425.4204","430.7200","438.8290","421.3030","","-0.41%"
"10/27/2008","427.1626","419.8580","437.2830","413.3730","","-0.19%"
"10/24/2008","427.9613","441.5240","441.5240","420.0220","","-4.32%"
"10/23/2008","447.2750","449.7580","455.9350","439.7330","","0.46%"
"10/22/2008","445.2156","461.2540","461.5740","442.9970","","-5.92%"
"10/21/2008","473.2536","480.6310","483.8640","464.6660","","-2.15%"
"10/20/2008","483.6666","483.1500","491.1810","473.8070","","1.88%"
"10/17/2008","474.7382","475.6560","485.4350","464.2720","","2.29%"
"10/16/2008","464.1103","470.8820","483.0640","455.8000","","-4.44%"
"10/15/2008","485.6836","509.5100","509.9820","485.2040","","-4.65%"
"10/14/2008","509.3856","535.2100","539.2289","508.8390","","-2.12%"
"10/13/2008","520.4366","516.3270","523.4830","512.7079","","4.08%"
"10/10/2008","500.0524","522.1760","526.5900","497.6330","","-8.10%"
"10/09/2008","544.1196","550.8910","556.3060","541.3570","","-1.07%"
"10/08/2008","550.0190","540.1790","555.6609","535.4550","","-0.73%"
"10/07/2008","554.0675","560.9390","567.9319","545.8970","","1.29%"
"10/06/2008","547.0244","563.2330","568.2020","546.2000","","-6.24%"
"10/03/2008","583.4397","583.6899","594.7490","572.5000","","-0.39%"
"10/02/2008","585.7141","606.0670","610.5420","584.8589","","-4.48%"
"10/01/2008","613.2092","622.2370","634.3520","602.1550","","-1.45%"
"09/30/2008","622.2371","598.1370","626.3380","597.2629","","2.57%"
"09/29/2008","606.6614","641.9410","641.9410","601.8190","","-7.67%"
"09/26/2008","657.0223","653.7220","657.9560","647.9659","","-1.26%"
"09/25/2008","665.4217","659.1120","669.0980","646.2620","","1.27%"
"09/24/2008","657.0699","668.2939","675.2980","653.8910","","-0.57%"
"09/23/2008","660.8505","665.1150","672.8220","649.5040","","-1.79%"
"09/22/2008","672.8682","648.9630","676.9680","648.9630","","5.06%"
"09/19/2008","640.4483","622.4290","643.2540","618.8010","","3.70%"
"09/18/2008","617.5879","616.8230","643.4150","609.6169","","-0.25%"
"09/17/2008","619.1374","605.2000","620.0380","591.8060","","4.77%"
"09/16/2008","590.9387","598.6810","604.6150","588.4800","","-3.97%"
"09/15/2008","615.3739","631.7209","631.7700","606.2930","","-3.90%"
"09/12/2008","640.3234","641.0179","648.5049","634.9310","","0.90%"
"09/11/2008","634.6386","640.1150","646.1310","630.9380","","-0.82%"
"09/10/2008","639.8762","648.9250","651.7159","634.2780","","-0.78%"
"09/09/2008","644.9349","654.0610","654.3940","640.5380","","-2.25%"
"09/08/2008","659.7900","670.0590","674.0760","652.5439","","0.33%"
"09/05/2008","657.6461","662.9990","667.2510","653.2490","","-1.69%"
"09/04/2008","668.9376","677.3530","681.6360","662.3010","","-0.94%"
"09/03/2008","675.2562","668.1020","675.7050","664.9319","","-0.27%"
"09/02/2008","677.0561","663.9940","680.1720","658.4160","","-4.39%"
"08/29/2008","708.1559","715.9189","723.4510","706.6450","","-0.31%"
"08/28/2008","710.3588","728.6540","735.3570","702.9040","","-2.11%"
"08/27/2008","725.6816","722.5519","734.9390","719.7260","","1.08%"
"08/26/2008","717.9389","714.4770","724.2410","699.2339","","0.89%"
"08/25/2008","711.6339","716.4340","718.4480","706.7740","","0.03%"
"08/22/2008","711.3995","744.1620","744.1620","710.6650","","-4.38%"
"08/21/2008","743.9653","718.6470","748.9980","716.3390","","4.38%"
"08/20/2008","712.7540","709.6169","719.3040","698.7590","","0.93%"
"08/19/2008","706.2074","694.2020","718.0880","692.2910","","1.16%"
"08/18/2008","698.1320","703.8970","706.7440","693.5330","","-0.17%"
"08/15/2008","699.3463","700.1169","703.5590","689.2350","","-1.36%"
"08/14/2008","708.9758","720.4200","721.9030","697.9780","","-0.72%"
"08/13/2008","714.1318","701.9789","721.3610","696.6780","","2.58%"
"08/12/2008","696.1771","700.1260","709.8409","692.5450","","-0.93%"
"08/11/2008","702.6842","711.2050","712.8990","695.4440","","-0.21%"
"08/08/2008","704.1830","723.1840","724.6219","703.4260","","-3.60%"
"08/07/2008","730.4448","728.6810","738.4470","722.0320","","1.03%"
"08/06/2008","723.0087","729.6169","733.2640","715.8279","","-0.61%"
"08/05/2008","727.4170","729.6299","737.5959","722.2660","","-1.50%"
"08/04/2008","738.4651","764.4009","765.0930","730.2469","","-3.15%"
"08/01/2008","762.5170","754.2859","779.1860","750.2840","","0.30%"
"07/31/2008","760.1992","773.3920","776.9830","755.8040","","-1.52%"
"07/30/2008","771.9582","752.8390","773.9529","746.4750","","2.46%"
"07/29/2008","753.4120","767.5760","769.0550","744.0090","","-1.59%"
"07/28/2008","765.5730","763.5550","769.4590","757.6509","","0.86%"
"07/25/2008","759.0810","770.2840","772.5300","754.5860","","-1.10%"
"07/24/2008","767.5070","769.2070","772.8860","759.4360","","0.09%"
"07/23/2008","766.8080","778.3120","787.5470","766.2330","","-2.53%"
"07/22/2008","786.7380","809.0309","809.7820","778.9780","","-2.11%"
"07/21/2008","803.6850","805.1290","809.5500","794.4480","","0.97%"
"07/18/2008","795.9750","807.6370","812.7180","794.3620","","-0.93%"
"07/17/2008","803.4240","829.1000","838.8450","802.2910","","-3.21%"
"07/16/2008","830.0630","844.9280","847.4269","815.8069","","-1.93%"
"07/15/2008","846.3810","875.9570","884.9040","835.4850","","-3.54%"
"07/14/2008","877.4610","875.4620","884.6540","868.4290","","-0.25%"
"07/11/2008","879.6420","873.5400","893.2530","869.5640","","1.65%"
"07/10/2008","865.3740","839.9850","866.4300","838.6949","","3.25%"
"07/09/2008","838.1530","843.5850","849.1039","834.6760","","0.14%"
"07/08/2008","836.9687","864.0020","867.0240","831.5000","","-3.24%"
"07/07/2008","864.9870","879.3340","879.3340","857.5060","","-2.84%"
"07/03/2008","890.2945","888.3810","893.8589","881.2800","","0.84%"
"07/02/2008","882.8630","873.8630","884.5060","865.0450","","1.56%"
"07/01/2008","869.3390","869.7079","878.0010","865.5560","","0.76%"
"06/30/2008","862.8090","878.1280","882.8130","859.5860","","-0.48%"
"06/27/2008","866.9383","873.3260","879.3100","864.8790","","0.21%"
"06/26/2008","865.0909","837.3390","867.9680","837.2990","","3.30%"
"06/25/2008","837.4310","848.7469","850.5829","824.8910","","-1.23%"
"06/24/2008","847.8220","852.2910","856.5120","842.6920","","-0.10%"
"06/23/2008","848.6750","848.8340","854.5880","835.9930","","0.66%"
"06/20/2008","843.1281","833.0160","852.8680","831.3890","","1.54%"
"06/19/2008","830.3470","852.6639","858.3340","829.4030","","-2.56%"
"06/18/2008","852.1910","841.9059","852.7010","832.1100","","1.40%"
"06/17/2008","840.4350","844.8810","845.0150","830.7040","","-0.23%"
"06/16/2008","842.4130","838.3400","861.8710","836.4350","","0.30%"
"06/13/2008","839.9030","845.0420","847.9000","832.2090","","-0.70%"
"06/12/2008","845.8190","840.9620","849.5649","826.2480","","0.37%"
"06/11/2008","842.6781","822.0540","850.8940","821.5900","","3.35%"
"06/10/2008","815.4000","822.1410","842.0540","813.0900","","-1.20%"
"06/09/2008","825.3030","845.6559","845.9260","821.6870","","-2.01%"
"06/06/2008","842.2445","797.2380","843.9200","797.2380","","6.22%"
"06/05/2008","792.9139","767.6000","794.1890","766.0699","","3.36%"
"06/04/2008","767.1570","773.5730","802.3810","764.8770","","-1.34%"
"06/03/2008","777.6110","791.7960","794.5959","775.9980","","-1.84%"
"06/02/2008","792.1800","781.7900","799.0600","778.3740","","0.71%"
"05/30/2008","786.5829","775.6370","790.0380","773.2750","","0.62%"
"05/29/2008","781.7390","803.0920","812.4280","779.0510","","-2.93%"
"05/28/2008","805.3470","796.1899","807.3860","783.0179","","0.98%"
"05/27/2008","797.5200","820.2110","821.0400","795.9109","","-1.81%"
"05/23/2008","812.1940","811.2240","819.7380","804.4230","","0.79%"
"05/22/2008","805.8060","824.0040","828.3220","803.4600","","-1.34%"
"05/21/2008","816.7510","798.3470","818.9180","796.6330","","2.56%"
"05/20/2008","796.3329","783.4919","798.5129","781.8790","","1.73%"
"05/19/2008","782.8010","783.9280","788.3149","776.6509","","-0.04%"
"05/16/2008","783.1310","777.4240","790.7880","774.8620","","1.18%"
"05/15/2008","773.9720","775.8010","785.7640","763.7320","","-0.13%"
"05/14/2008","774.9680","782.7800","784.4220","774.0880","","-0.99%"
"05/13/2008","782.7380","773.6039","788.1410","770.3520","","1.07%"
"05/12/2008","774.4330","781.3100","784.8120","772.8900","","-1.06%"
"05/09/2008","782.6960","774.0170","784.8470","773.0150","","1.69%"
"05/08/2008","769.7159","765.7240","770.6030","762.3780","","0.50%"
"05/07/2008","765.8900","759.5720","766.9940","751.8310","","1.02%"
"05/06/2008","758.1860","751.1680","762.9050","745.7339","","1.42%"
"05/05/2008","747.5870","734.2120","750.2750","731.2599","","2.22%"
"05/02/2008","731.3340","709.5720","731.7430","709.5359","","2.81%"
"05/01/2008","711.3440","725.3199","725.6800","701.1050","","-1.35%"
"04/30/2008","721.0670","727.8019","735.9059","719.9980","","-1.24%"
"04/29/2008","730.1210","744.2390","745.0909","727.8480","","-2.41%"
"04/28/2008","748.1280","749.8160","750.6210","744.6000","","0.43%"
"04/25/2008","744.9240","727.5070","750.0810","726.0470","","1.35%"
"04/24/2008","735.0270","746.8140","746.8140","727.2180","","-1.49%"
"04/23/2008","746.1479","745.8760","746.9839","737.2700","","0.03%"
"04/22/2008","745.9600","737.6880","749.6700","735.1980","","1.17%"
"04/21/2008","737.3310","739.8300","741.6390","729.6920","","-0.11%"
"04/18/2008","738.1681","733.3040","738.6769","721.7700","","0.76%"
"04/17/2008","732.5740","736.2130","738.8530","729.2820","","-0.21%"
"04/16/2008","734.0920","726.5580","734.3890","720.9090","","1.16%"
"04/15/2008","725.6990","717.9690","727.2840","716.5649","","1.52%"
"04/14/2008","714.8170","707.7560","715.4220","705.4830","","0.86%"
"04/11/2008","708.7227","711.3310","714.2510","704.0300","","-0.32%"
"04/10/2008","710.9860","716.1530","722.9700","705.1580","","-0.27%"
"04/09/2008","712.9283","697.0880","719.0740","696.4189","","2.19%"
"04/08/2008","697.6760","701.8640","703.0649","694.6420","","-0.53%"
"04/07/2008","701.4000","690.4189","704.1470","689.6710","","1.88%"
"04/04/2008","688.4860","679.8560","688.9670","677.5740","","1.70%"
"04/03/2008","676.9640","680.6800","688.0519","674.4080","","-0.60%"
"04/02/2008","681.0220","665.5890","682.0190","657.8050","","2.79%"
"04/01/2008","662.5270","661.5880","670.6810","655.6960","","-0.95%"
"03/31/2008","668.9130","686.1650","693.4620","663.6150","","-2.54%"
"03/28/2008","686.3530","693.0829","695.8210","681.8370","","-1.30%"
"03/27/2008","695.3979","688.4529","697.5850","685.0540","","1.06%"
"03/26/2008","688.1330","671.5309","689.3240","670.6660","","2.82%"
"03/25/2008","669.2580","662.7910","670.9120","660.0860","","1.00%"
"03/24/2008","662.6320","659.9750","670.2250","657.3680","","0.16%"
"03/20/2008","661.5840","669.0790","682.8620","649.3210","","-1.42%"
"03/19/2008","671.1190","699.1930","700.1899","669.4650","","-4.61%"
"03/18/2008","703.5891","680.6760","704.6050","680.6750","","3.20%"
"03/17/2008","681.7710","718.4160","719.6880","672.8050","","-4.34%"
"03/14/2008","712.6939","717.6850","722.5710","707.7020","","-0.80%"
"03/13/2008","718.4600","714.2440","722.6490","712.2710","","0.44%"
"03/12/2008","715.2985","705.8950","715.6420","701.2990","","0.96%"
"03/11/2008","708.4640","702.7580","711.9380","697.8570","","0.77%"
"03/10/2008","703.0389","691.2599","704.1010","683.1500","","1.46%"
"03/07/2008","692.9309","692.3710","699.3149","687.7520","","-0.52%"
"03/06/2008","696.5190","696.6550","702.1060","685.3929","","0.28%"
"03/05/2008","694.5620","670.6330","695.1580","670.6330","","3.79%"
"03/04/2008","669.1930","683.9940","688.9800","665.7759","","-2.35%"
"03/03/2008","685.2790","681.0820","694.0680","678.9870","","0.81%"
"02/29/2008","679.7780","684.2330","685.1200","678.8470","","-0.86%"
"02/28/2008","685.6860","670.1689","686.3979","669.7510","","1.90%"
"02/27/2008","672.8690","679.8790","680.5049","669.7910","","-0.51%"
"02/26/2008","676.3000","664.1670","677.3669","663.1340","","1.64%"
"02/25/2008","665.3640","665.5340","667.1940","658.5600","","0.75%"
"02/22/2008","660.4300","654.0000","662.2460","651.1050","","0.59%"
"02/21/2008","656.5779","663.3719","664.0340","651.3010","","-0.61%"
"02/20/2008","660.5850","656.3210","664.4100","652.9579","","0.00%"
"02/19/2008","660.6130","644.1890","661.0099","643.7180","","3.54%"
"02/15/2008","638.0040","638.7339","644.6850","633.8929","","-0.15%"
"02/14/2008","638.9740","630.0720","639.2469","628.7500","","2.23%"
"02/13/2008","625.0250","621.8300","627.6540","618.6980","","0.32%"
"02/12/2008","623.0519","627.1190","630.8100","621.3310","","-0.87%"
"02/11/2008","628.5240","622.2610","632.2530","619.9659","","1.38%"
"02/08/2008","619.9390","605.9839","621.7430","604.8979","","3.35%"
"02/07/2008","599.8400","595.2310","599.9880","590.5680","","1.21%"
"02/06/2008","592.6429","594.0030","600.3300","591.2830","","-0.46%"
"02/05/2008","595.3550","600.9600","601.0430","591.6180","","-1.17%"
"02/04/2008","602.3780","597.8060","605.3250","592.1030","","1.14%"
"02/01/2008","595.5595","606.8040","611.2120","593.5600","","-2.11%"
"01/31/2008","608.3780","605.1930","610.7380","597.5300","","-0.12%"
"01/30/2008","609.1299","608.9550","610.8030","604.6850","","0.29%"
"01/29/2008","607.3400","604.5959","608.4059","603.4109","","0.67%"
"01/28/2008","603.2950","595.1190","604.5430","591.6790","","0.63%"
"01/25/2008","599.5157","596.7209","602.0210","594.6030","","1.60%"
"01/24/2008","590.0660","583.5690","590.5909","580.2790","","2.31%"
"01/23/2008","576.7430","590.4390","590.4390","575.8320","","-2.17%"
"01/22/2008","589.5300","576.7560","592.8920","576.2200","","-1.28%"
"01/18/2008","597.1585","596.1270","600.1470","593.5760","","0.45%"
"01/17/2008","594.4680","598.9210","603.7020","592.5439","","-0.38%"
"01/16/2008","596.7299","599.8790","601.7320","590.8950","","-1.36%"
"01/15/2008","604.9460","612.5710","615.0680","601.3810","","-1.68%"
"01/14/2008","615.2830","609.7850","616.4250","607.8979","","1.56%"
"01/11/2008","605.8480","610.8700","611.3120","602.6620","","-0.26%"
"01/10/2008","607.4340","609.5918","614.8862","603.9068","","-1.53%"
"01/09/2008","616.8870","623.5300","627.0580","615.9990","","-0.65%"
"01/08/2008","620.9059","616.0909","626.4860","613.8760","","1.51%"
"01/07/2008","611.6710","624.3979","626.9180","608.8350","","-2.12%"
"01/04/2008","624.9420","630.9890","631.0930","620.5490","","-0.92%"
"01/03/2008","630.7400","632.9810","635.6379","627.7520","","0.12%"
"01/02/2008","629.9810","614.0460","630.5259","613.9520","","3.25%"
"12/31/2007","610.1689","610.2870","613.1379","605.3570","","-0.01%"
"12/28/2007","610.2330","613.7830","618.9709","610.0460","","-0.63%"
"12/27/2007","614.1320","610.7040","617.4189","608.7260","","0.49%"
"12/26/2007","611.1559","603.1500","613.7000","602.7780","","1.42%"
"12/24/2007","602.5900","600.1949","602.8550","596.0179","","0.24%"
"12/21/2007","601.1710","593.6850","603.2720","591.3580","","1.55%"
"12/20/2007","592.0140","597.3750","599.1150","590.9980","","-0.32%"
"12/19/2007","593.9410","590.1730","597.8260","585.9360","","1.16%"
"12/18/2007","587.1450","593.8680","599.8790","582.6980","","-0.72%"
"12/17/2007","591.4269","597.0120","597.0890","586.5250","","-0.51%"
"12/14/2007","594.4730","600.7230","602.5040","590.4540","","-0.39%"
"12/13/2007","596.7880","602.5320","607.7410","596.2339","","-1.41%"
"12/12/2007","605.3130","582.8950","606.7980","582.8580","","3.58%"
"12/11/2007","584.3710","579.1790","586.2040","576.7840","","1.40%"
"12/10/2007","576.3110","575.9780","584.4800","573.5890","","-0.36%"
"12/07/2007","578.3849","582.8199","586.2750","573.4740","","-0.92%"
"12/06/2007","583.7419","568.8539","585.4780","565.2990","","1.80%"
"12/05/2007","573.4440","577.1290","586.0340","571.9550","","-0.57%"
"12/04/2007","576.7419","578.3560","580.6100","572.4240","","-0.36%"
"12/03/2007","578.8250","576.1960","579.6830","569.6689","","0.14%"
"11/30/2007","577.9870","590.2190","590.8380","577.0460","","-1.89%"
"11/29/2007","589.0920","602.8830","604.4009","587.1240","","0.27%"
"11/28/2007","587.4969","600.6910","604.4130","586.5259","","-2.39%"
"11/27/2007","601.8530","611.9420","612.0670","600.8100","","-2.25%"
"11/26/2007","615.6840","622.6990","623.6299","612.4709","","-0.33%"
"11/23/2007","617.7396","612.6100","618.5649","607.9730","","1.06%"
"11/21/2007","611.2380","614.4230","616.0720","607.8920","","-0.40%"
"11/20/2007","613.7200","600.7300","614.3589","600.3270","","2.39%"
"11/19/2007","599.4009","602.6860","604.0250","595.1039","","0.00%"
"11/16/2007","599.4030","592.8740","601.0560","591.6429","","1.26%"
"11/15/2007","591.9240","595.3199","599.3770","586.3979","","-0.88%"
"11/14/2007","597.1700","586.3979","597.8580","585.9960","","2.04%"
"11/13/2007","585.2419","598.2159","599.1299","581.5670","","-2.30%"
"11/12/2007","599.0439","606.4950","607.3740","594.7780","","-1.35%"
"11/09/2007","607.2350","606.7640","608.3250","599.2079","","0.55%"
"11/08/2007","603.9420","605.2540","612.3530","602.4150","","-0.37%"
"11/07/2007","606.2110","617.5129","618.7620","599.7900","","-0.37%"
"11/06/2007","608.4760","599.8110","610.6010","599.4700","","2.13%"
"11/05/2007","595.7820","600.7289","604.6280","594.1740","","-1.47%"
"11/02/2007","604.7000","593.5240","604.9189","593.5240","","1.72%"
"11/01/2007","594.4560","603.4000","605.4030","589.2320","","-0.81%"
"10/31/2007","599.3100","576.6590","600.3140","576.5980","","3.02%"
"10/30/2007","581.7590","592.0350","592.0880","580.6769","","-2.18%"
"10/29/2007","594.7400","590.7540","595.1650","587.0760","","1.55%"
"10/26/2007","585.6660","585.0480","586.9460","580.8050","","1.13%"
"10/25/2007","579.0940","568.5690","579.2740","568.2820","","2.62%"
"10/24/2007","564.3140","557.6639","565.4520","546.5909","","1.02%"
"10/23/2007","558.6360","562.8069","566.8409","556.8650","","-0.70%"
"10/22/2007","562.5779","563.9620","565.7580","555.6400","","-0.93%"
"10/19/2007","567.8539","571.2300","574.8130","565.2270","","-0.78%"
"10/18/2007","572.3260","565.9390","573.0120","563.1700","","1.40%"
"10/17/2007","564.4500","565.2790","570.0810","562.6630","","-0.30%"
"10/16/2007","566.1219","564.3760","568.4100","559.8610","","0.79%"
"10/15/2007","561.7120","552.8019","562.6330","552.5660","","2.00%"
"10/12/2007","550.7000","548.4630","552.1250","547.1530","","0.16%"
"10/11/2007","549.8019","543.5580","551.9740","542.8350","","1.57%"
"10/10/2007","541.3210","536.3900","541.4910","534.2450","","1.27%"
"10/09/2007","534.5270","527.8580","537.4810","526.3560","","1.12%"
"10/08/2007","528.6070","539.0560","539.1670","526.7350","","-2.40%"
"10/05/2007","541.5920","543.0320","545.1980","539.4330","","-0.35%"
"10/04/2007","543.5080","537.3610","545.1200","533.5170","","1.04%"
"10/03/2007","537.8929","538.9189","556.1160","535.6660","","-0.01%"
"10/02/2007","537.9350","538.2380","540.0320","527.4380","","-0.52%"
"10/01/2007","540.7280","547.9720","548.1140","537.8550","","-0.99%"
"09/28/2007","546.1330","552.5680","555.0670","545.3270","","-0.97%"
"09/27/2007","551.4910","543.9170","551.8490","542.7590","","2.20%"
"09/26/2007","539.6390","538.9560","542.8879","532.5380","","0.41%"
"09/25/2007","537.4480","540.8879","541.4600","535.2690","","-1.21%"
"09/24/2007","544.0370","543.5410","546.0779","540.9730","","-0.10%"
"09/21/2007","544.5660","542.8030","547.7280","540.6800","","0.18%"
"09/20/2007","543.6080","538.0550","544.2260","530.7880","","0.81%"
"09/19/2007","539.2480","538.8730","540.8430","534.7400","","0.56%"
"09/18/2007","536.2650","534.3990","538.5519","528.6240","","0.59%"
"09/17/2007","533.1210","525.4900","533.3030","524.0400","","1.30%"
"09/14/2007","526.2661","526.0610","533.6930","523.9930","","-0.15%"
"09/13/2007","527.0330","527.0350","527.0350","523.2720","","-0.14%"
"09/12/2007","527.7560","520.5380","528.6180","519.2920","","1.65%"
"09/11/2007","519.1990","515.2320","519.5970","512.2840","","1.18%"
"09/10/2007","513.1689","506.8220","514.1020","504.5550","","1.13%"
"09/07/2007","507.4540","504.7140","508.3870","502.4160","","0.25%"
"09/06/2007","506.1970","505.4220","510.9020","502.3830","","0.47%"
"09/05/2007","503.8440","503.6020","504.6140","500.8000","","0.51%"
"09/04/2007","501.2700","496.8870","501.7080","492.8950","","1.20%"
"08/31/2007","495.3045","494.7310","500.3200","494.1820","","0.46%"
"08/30/2007","493.0160","493.4100","495.3560","490.9790","","0.13%"
"08/29/2007","492.3530","485.9350","492.7070","485.2870","","1.39%"
"08/28/2007","485.5960","487.3420","488.0690","483.1110","","-0.18%"
"08/27/2007","486.4760","483.9820","486.8970","478.6130","","0.26%"
"08/24/2007","485.2350","479.3010","486.8820","478.2290","","1.10%"
"08/23/2007","479.9720","477.6560","481.3870","476.5340","","0.95%"
"08/22/2007","475.4560","477.0530","478.7110","472.4000","","0.04%"
"08/21/2007","475.2870","480.2870","483.0450","473.2550","","-1.15%"
"08/20/2007","480.8090","485.1520","485.1520","477.1890","","-1.69%"
"08/17/2007","489.0710","483.4280","490.5780","482.8860","","1.48%"
"08/16/2007","481.9530","489.9460","492.6250","475.5620","","-3.02%"
"08/15/2007","496.9610","494.2960","501.7660","493.2200","","0.78%"
"08/14/2007","493.1010","491.1350","494.1730","488.5580","","0.33%"
"08/13/2007","491.4660","491.9510","499.1900","489.7230","","0.34%"
"08/10/2007","489.8180","487.9120","490.7510","482.1560","","0.07%"
"08/09/2007","489.4930","490.0290","492.2650","484.6300","","-0.27%"
"08/08/2007","490.8338","491.2240","495.2630","489.2210","","-0.10%"
"08/07/2007","491.3300","488.3160","492.1890","487.1370","","0.45%"
"08/06/2007","489.1290","499.7430","500.1080","487.8470","","-2.80%"
"08/03/2007","503.2240","509.8200","511.3910","502.3670","","-1.11%"
"08/02/2007","508.8650","508.5890","511.9840","504.1120","","-0.02%"
"08/01/2007","508.9440","514.5959","517.7079","507.1020","","-1.36%"
